GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
7866	0.6842	0.354	0.1497	0.926641	0.1386872	245.21	IFRD2	interferon related developmental regulator 2
152742	0.6842	0.354	0.4313	-0.9266524	-0.3996819	11.78	LINC01085	long intergenic non-protein coding RNA 1085
7320	0.6842	0.354	0.1924	0.9267957	0.1783063	632.11	UBE2B	ubiquitin conjugating enzyme E2 B
105372435	0.6842	0.354	0.1874	0.9266389	0.1736819	73.75	LOC105372435	uncharacterized LOC105372435
7155	0.68433	0.354	0.1068	0.9264402	0.0989477	6475.99	TOP2B	DNA topoisomerase II beta
105378551	0.68433	0.354	0.4133	-0.9262744	-0.3828108	10.42	LOC105378551	uncharacterized LOC105378551
4160	0.68433	0.354	0.6676	0.9263788	0.6184877	16.69	MC4R	melanocortin 4 receptor
107985675	0.68433	0.354	0.2235	-0.9262695	-0.2070109	24.69	LOC107985675	uncharacterized LOC107985675
54921	0.68438	0.354	0.1871	0.9261634	0.1732558	369.66	CHTF8	chromosome transmission fidelity factor 8
100506731	0.68483	0.355	0.7551	0.9255992	0.6989392	55.33	FLRT2-AS1	FLRT2 antisense RNA 1
9452	0.68483	0.355	0.2632	-0.9256528	-0.24365	720.52	ITM2A	integral membrane protein 2A
128218	0.68488	0.355	0.3433	0.9254144	0.3176666	1324.05	TMEM125	transmembrane protein 125
260294	0.68488	0.355	0.1988	-0.9254781	-0.1840274	183.31	NSUN5P2	NSUN5 pseudogene 2
404037	0.68488	0.355	0.9146	0.9253814	0.8463903	381.81	HAPLN4	hyaluronan and proteoglycan link protein 4
1997	0.68492	0.355	0.1908	0.925282	0.1765696	1128.06	ELF1	E74 like ETS transcription factor 1
8910	0.68497	0.355	0.1472	0.9251033	0.1362151	1357.96	SGCE	sarcoglycan epsilon
10900	0.68497	0.355	0.356	0.9251584	0.3293164	1533.82	RUNDC3A	RUN domain containing 3A
102800317	0.68497	0.355	0.1018	-0.9250584	-0.0942025	1239.29	TPTEP2-CSNK1E	TPTEP2-CSNK1E readthrough
100128176	0.68497	0.355	0.2978	-0.9248708	-0.2753948	14.66	UST-AS1	UST antisense RNA 1
5995	0.68497	0.355	0.5505	0.9248239	0.5091047	32.61	RGR	retinal G protein coupled receptor
113455421	0.68497	0.355	0.1871	0.9249705	0.173091	369.78	DERPC	DERPC proline and glycine rich nuclear protein
79143	0.68497	0.355	0.2247	0.9248972	0.2078118	756.79	MBOAT7	membrane bound O-acyltransferase domain containing 7
166336	0.68516	0.355	0.3714	0.9245499	0.3433468	1399.1	PRICKLE2	prickle planar cell polarity protein 2
153657	0.68516	0.355	0.2764	-0.9245155	-0.2554987	313.7	TTC23L	tetratricopeptide repeat domain 23 like
23207	0.68523	0.355	0.2209	-0.9242053	-0.2041167	2226.97	PLEKHM2	pleckstrin homology and RUN domain containing M2
55870	0.68523	0.355	0.07	-0.9241867	-0.064655	9429.68	ASH1L	ASH1 like histone lysine methyltransferase
5768	0.68523	0.355	0.1242	0.9243109	0.1148256	1178.49	QSOX1	quiescin sulfhydryl oxidase 1
101929710	0.68523	0.355	0.3324	-0.9241573	-0.307146	11.05	LOC101929710	uncharacterized LOC101929710
100302213	0.68523	0.355	0.1387	0.9241682	0.1282241	64.68	MIR1181	microRNA 1181
9641	0.68524	0.355	0.222	0.9240932	0.2051221	43.51	IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon
124944	0.68527	0.355	0.1623	0.9239999	0.1499768	120.82	C17orf49	chromosome 17 open reading frame 49
26033	0.68538	0.356	0.3751	0.9237977	0.3464788	8964.85	ATRNL1	attractin like 1
23130	0.68538	0.356	0.1053	-0.9237774	-0.0972309	1061.74	ATG2A	autophagy related 2A
107986152	0.6854	0.356	0.3707	-0.9237036	-0.3424616	44.49	LOC107986152	
84280	0.68544	0.356	0.1597	0.923538	0.1475265	1367.3	BTBD10	BTB domain containing 10
399909	0.68544	0.356	0.1064	-0.9234883	-0.0982841	1331.02	PCNX3	pecanex 3
101927631	0.68544	0.356	0.164	-0.9236035	-0.1514886	55.53	ADNP-AS1	ADNP antisense RNA 1
3754	0.68546	0.356	0.5268	0.9232428	0.4863694	357.19	KCNF1	potassium voltage-gated channel modifier subfamily F member 1
81037	0.68546	0.356	0.1073	0.9233634	0.0990747	807.76	CLPTM1L	CLPTM1 like
107986669	0.68546	0.356	0.1916	0.9233459	0.1769108	297.1	LOC107986669	uncharacterized LOC107986669
84060	0.68546	0.356	0.1824	-0.9231523	-0.1683818	741.96	RBM48	RNA binding motif protein 48
1139	0.68546	0.356	0.3209	0.9231168	0.2962608	56.84	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit
105372633	0.68546	0.356	0.1809	-0.923208	-0.1669907	78.66	LOC105372633	uncharacterized LOC105372633
34	0.68554	0.356	0.0958	-0.9226087	-0.0883747	944.41	ACADM	acyl-CoA dehydrogenase medium chain
2297	0.68554	0.356	0.2892	-0.9225696	-0.2667723	31.52	FOXD1	forkhead box D1
9465	0.68554	0.356	0.0844	-0.9226821	-0.0778542	613.85	AKAP7	A-kinase anchoring protein 7
5516	0.68554	0.356	0.1052	0.9225769	0.0970381	3872.78	PPP2CB	protein phosphatase 2 catalytic subunit beta
6240	0.68554	0.356	0.1072	0.9226313	0.0988616	760.85	RRM1	ribonucleotide reductase catalytic subunit M1
54663	0.68554	0.356	0.5119	0.9227007	0.4723062	10140.65	WDR74	WD repeat domain 74
9956	0.68554	0.356	0.8789	0.9228115	0.8110286	215.2	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2
105372705	0.68554	0.356	0.2304	-0.9227087	-0.2125998	32.09	LOC105372705	uncharacterized LOC105372705
10199	0.68561	0.356	0.0971	0.9224429	0.0895489	747.96	MPHOSPH10	M-phase phosphoprotein 10
887	0.68564	0.356	0.8495	0.9223577	0.783544	94.17	CCKBR	cholecystokinin B receptor
79869	0.68564	0.356	0.0664	0.9222961	0.0611956	2005.75	CPSF7	cleavage and polyadenylation specific factor 7
112268213	0.68571	0.356	0.5464	0.9221697	0.5038287	8.78	LOC112268213	
284618	0.68574	0.357	0.0999	0.9217427	0.092118	437.35	RUSC1-AS1	RUSC1 antisense RNA 1
105374020	0.68574	0.357	0.4433	0.9216872	0.4085892	14.2	LOC105374020	uncharacterized LOC105374020
312	0.68574	0.357	0.4393	-0.921827	-0.404981	14.54	ANXA13	annexin A13
105369535	0.68574	0.357	0.2768	-0.9220257	-0.2552263	147.59	LOC105369535	uncharacterized LOC105369535
22938	0.68574	0.357	0.108	0.9216816	0.09951	1156.77	SNW1	SNW domain containing 1
4992	0.68574	0.357	0.5429	0.9217247	0.5004095	9.35	OR1F1	olfactory receptor family 1 subfamily F member 1
163227	0.68574	0.357	0.2285	0.9218311	0.2106382	483	ZNF100	zinc finger protein 100
22900	0.68574	0.357	0.154	-0.9218669	-0.1419661	678.75	CARD8	caspase recruitment domain family member 8
388662	0.6858	0.357	0.7783	0.9212529	0.7170103	1710.19	SLC6A17	solute carrier family 6 member 17
105373041	0.6858	0.357	0.3638	-0.9206063	-0.3348961	17.11	LOC105373041	uncharacterized LOC105373041
102723817	0.6858	0.357	0.4922	0.9209425	0.453274	36.98	CNIH3-AS2	CNIH3 antisense RNA 2
63892	0.6858	0.357	0.1235	-0.9205092	-0.1137045	1113.62	THADA	THADA armadillo repeat containing
64689	0.6858	0.357	0.1296	0.9210652	0.1193759	1191.7	GORASP1	golgi reassembly stacking protein 1
10427	0.6858	0.357	0.0656	0.920717	0.0604233	1595.34	SEC24B	SEC24 homolog B, COPII coat complex component
1160	0.6858	0.357	0.134	-0.9208511	-0.1233784	605.1	CKMT2	creatine kinase, mitochondrial 2
107986613	0.6858	0.357	0.2279	-0.9210356	-0.2099143	40.02	LOC107986613	uncharacterized LOC107986613
100288198	0.6858	0.357	0.1192	-0.9213838	-0.1097991	148.31	HMGN3-AS1	HMGN3 antisense RNA 1
84904	0.6858	0.357	0.12	0.9204609	0.110454	77.94	ARHGEF39	Rho guanine nucleotide exchange factor 39
29988	0.6858	0.357	0.1358	-0.9207648	-0.1250349	407.09	SLC2A8	solute carrier family 2 member 8
5204	0.6858	0.357	0.1028	0.9210699	0.0946403	1262.7	PFDN5	prefoldin subunit 5
102724015	0.6858	0.357	0.1834	-0.9204898	-0.1687854	54.48	SIPA1L1-AS1	SIPA1L1 antisense RNA 1
752014	0.6858	0.357	0.2068	-0.9206757	-0.1904105	68.31	CEMP1	cementum protein 1
6348	0.6858	0.357	0.8378	-0.9210056	-0.7716038	12.32	CCL3	C-C motif chemokine ligand 3
126069	0.6858	0.357	0.1227	-0.9214101	-0.1130295	122.65	ZNF491	zinc finger protein 491
4066	0.6858	0.357	0.156	-0.9213607	-0.1437502	1947.6	LYL1	LYL1 basic helix-loop-helix family member
27151	0.6858	0.357	0.4704	0.9207516	0.433087	838.71	CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8
4207	0.6858	0.357	0.1336	-0.920545	-0.1230037	90.51	BORCS8-MEF2B	BORCS8-MEF2B readthrough
105373302	0.6858	0.357	0.1465	0.9209243	0.1349027	58.57	LOC105373302	
9758	0.68594	0.357	0.7756	0.9202607	0.7137563	776.38	FRMPD4	FERM and PDZ domain containing 4
253980	0.68605	0.358	0.0761	-0.9200988	-0.0700163	804.17	KCTD13	potassium channel tetramerization domain containing 13
107986020	0.68609	0.358	0.5275	-0.9200001	-0.4852989	86.9	LOC107986020	
5001	0.68634	0.358	0.102	0.9196306	0.093808	470.92	ORC5	origin recognition complex subunit 5
203	0.68634	0.358	0.1618	0.9196331	0.1487796	754.14	AK1	adenylate kinase 1
84279	0.68642	0.358	0.179	0.9190956	0.1644891	206.19	PRADC1	protease associated domain containing 1
285600	0.68642	0.358	0.1703	-0.9191847	-0.1565078	355.35	KIAA0825	KIAA0825
135293	0.68642	0.358	0.1541	-0.9191067	-0.1415953	309.71	PM20D2	peptidase M20 domain containing 2
3037	0.68642	0.358	0.2647	0.9194212	0.2433417	41.69	HAS2	hyaluronan synthase 2
83982	0.68642	0.358	0.2007	0.9192769	0.1845091	276.9	IFI27L2	interferon alpha inducible protein 27 like 2
147372	0.68642	0.358	0.1941	-0.9190882	-0.1784291	51.72	CCBE1	collagen and calcium binding EGF domains 1
23354	0.68642	0.358	0.1836	-0.9192497	-0.1688067	296.46	HAUS5	HAUS augmin like complex subunit 5
57469	0.68642	0.358	0.3714	0.9190875	0.3413811	1639.74	PNMA8B	PNMA family member 8B
55824	0.68647	0.358	0.144	0.9189788	0.132376	1396.22	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
100302254	0.68647	0.358	0.1359	0.9189205	0.1248562	325.6	MIR1282	microRNA 1282
692225	0.68649	0.358	0.382	0.9184015	0.350822	137.54	SNORD94	small nucleolar RNA, C/D box 94
56922	0.68649	0.358	0.1199	-0.9183829	-0.1101115	1197.81	MCCC1	methylcrotonyl-CoA carboxylase subunit 1
51805	0.68649	0.358	0.2091	0.9185844	0.1920712	96.81	COQ3	coenzyme Q3, methyltransferase
154661	0.68649	0.358	0.2943	0.918733	0.2703541	309.58	RUNDC3B	RUN domain containing 3B
100128361	0.68649	0.358	0.2299	-0.9185477	-0.2111785	32.22	LOC100128361	uncharacterized LOC100128361
106456574	0.68649	0.358	0.6946	0.918694	0.6381658	28.32	LINC01616	long intergenic non-protein coding RNA 1616
25906	0.68649	0.358	0.1473	0.9186955	0.1353383	139.11	ANAPC15	anaphase promoting complex subunit 15
1534	0.68649	0.358	0.5204	0.9185464	0.4779801	246.5	CYB561	cytochrome b561
105373244	0.68649	0.358	0.2696	-0.9183841	-0.2476196	21.92	LOC105373244	uncharacterized LOC105373244
105371967	0.68659	0.359	0.4672	-0.918225	-0.4289876	52.66	LOC105371967	uncharacterized LOC105371967
79927	0.68669	0.359	0.521	-0.9180712	-0.47833	36.94	FAM110D	family with sequence similarity 110 member D
90268	0.68703	0.359	0.0943	-0.9176756	-0.0865789	998.07	OTULIN	OTU deubiquitinase with linear linkage specificity
6432	0.68707	0.359	0.1098	0.9175217	0.1007271	1376.88	SRSF7	serine and arginine rich splicing factor 7
3763	0.68707	0.359	0.597	0.9175341	0.5477697	834.39	KCNJ6	potassium inwardly rectifying channel subfamily J member 6
100128731	0.68712	0.359	0.1657	0.9174064	0.1520253	358.1	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
129685	0.68727	0.359	0.0874	-0.9171978	-0.0801378	564.89	TAF8	TATA-box binding protein associated factor 8
105376434	0.6875	0.359	0.4109	-0.9169139	-0.3767451	9.85	LOC105376434	uncharacterized LOC105376434
23223	0.68757	0.359	0.1469	0.9167306	0.1346635	363.25	RRP12	ribosomal RNA processing 12 homolog
3275	0.68757	0.359	0.1482	-0.9167345	-0.1358377	3110.95	PRMT2	protein arginine methyltransferase 2
101929418	0.68783	0.359	0.3109	-0.9164133	-0.2848926	42.56	LOC101929418	
2558	0.68795	0.36	0.7651	0.9162385	0.7010388	481.88	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5
55669	0.68796	0.36	0.146	-0.9161686	-0.1338021	1234.45	MFN1	mitofusin 1
11228	0.68798	0.36	0.0938	0.9160879	0.0859116	1613.27	RASSF8	Ras association domain family member 8
389073	0.68804	0.36	0.5299	0.9158357	0.4852574	116.14	C2orf80	chromosome 2 open reading frame 80
55156	0.68804	0.36	0.1539	0.9158793	0.1409212	1543.69	ARMC1	armadillo repeat containing 1
374407	0.68804	0.36	0.391	-0.9159648	-0.3580992	17.75	DNAJB13	DnaJ heat shock protein family (Hsp40) member B13
1824	0.68804	0.36	0.2643	0.9157991	0.2420573	118.61	DSC2	desmocollin 2
122060	0.6881	0.36	0.17	0.9156805	0.1556227	14815.35	SLAIN1	SLAIN motif family member 1
374395	0.68819	0.36	0.14	0.9155386	0.1281971	238.87	TMEM179B	transmembrane protein 179B
105372026	0.68851	0.36	0.7398	0.9151522	0.6770461	50.84	LOC105372026	uncharacterized LOC105372026
112268140	0.68852	0.36	0.1451	0.91509	0.1327614	98.62	LOC112268140	loricrin-like
105378606	0.68866	0.36	0.3743	0.9146635	0.3423386	10.56	LOC105378606	uncharacterized LOC105378606
25932	0.68866	0.36	0.1611	0.9147798	0.1473642	11084.38	CLIC4	chloride intracellular channel 4
57600	0.68866	0.36	0.1475	0.9147106	0.134907	3037.82	FNIP2	folliculin interacting protein 2
6239	0.68866	0.36	0.1206	0.9147605	0.1103332	325.97	RREB1	ras responsive element binding protein 1
9639	0.68866	0.36	0.2418	-0.9148766	-0.2212547	2806.93	ARHGEF10	Rho guanine nucleotide exchange factor 10
57124	0.68896	0.361	0.2515	-0.9143071	-0.2299667	45.83	CD248	CD248 molecule
7798	0.68923	0.361	0.3997	0.913341	0.3650749	1174.45	LUZP1	leucine zipper protein 1
100131205	0.68923	0.361	0.1174	0.9135667	0.1072208	304.55	RPL21P28	ribosomal protein L21 pseudogene 28
9227	0.68923	0.361	0.2583	-0.9138596	-0.2360216	79.51	LRAT	lecithin retinol acyltransferase
56145	0.68923	0.361	0.1213	-0.9139033	-0.1108357	161.49	PCDHA3	protocadherin alpha 3
4238	0.68923	0.361	0.1291	0.9136849	0.117991	704.15	MFAP3	microfibril associated protein 3
643836	0.68923	0.361	0.1446	-0.9136579	-0.1321126	997.83	ZFP62	ZFP62 zinc finger protein
9732	0.68923	0.361	0.1065	0.9136177	0.0973174	6677.73	DOCK4	dedicator of cytokinesis 4
3265	0.68923	0.361	0.1265	0.9133646	0.1155429	460.24	HRAS	HRas proto-oncogene, GTPase
160335	0.68923	0.361	0.2103	-0.9133966	-0.1921231	7217.93	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2
314	0.68923	0.361	0.339	-0.913545	-0.3096683	43.48	AOC2	amine oxidase copper containing 2
91107	0.68923	0.361	0.1859	0.9133708	0.1698058	598.85	TRIM47	tripartite motif containing 47
170261	0.68923	0.361	0.5625	0.9136682	0.5139256	174.26	ZCCHC12	zinc finger CCHC-type containing 12
10438	0.68936	0.361	0.1613	0.9130378	0.1473089	214.16	C1D	C1D nuclear receptor corepressor
112268093	0.68936	0.361	0.4183	-0.9131237	-0.3819395	29.19	LOC112268093	uncharacterized LOC112268093
57030	0.68936	0.361	0.8586	0.9130952	0.7839738	3544.43	SLC17A7	solute carrier family 17 member 7
79840	0.68941	0.361	0.1346	0.912779	0.1228574	134.2	NHEJ1	non-homologous end joining factor 1
10888	0.68941	0.361	0.5946	0.9127559	0.5427272	53.93	GPR83	G protein-coupled receptor 83
101928767	0.68941	0.361	0.2617	-0.9127024	-0.2388332	23.2	LINC02328	long intergenic non-protein coding RNA 2328
105370947	0.68941	0.361	0.2715	-0.9128155	-0.2478351	17.69	LOC105370947	uncharacterized LOC105370947
100130086	0.68941	0.361	0.2916	-0.9128577	-0.2662007	21.64	HSFX2	heat shock transcription factor family, X-linked 2
84343	0.68949	0.362	0.0998	0.912501	0.0910267	594.88	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1
105375666	0.68949	0.361	0.159	-0.912524	-0.1450809	49.42	VPS13B-DT	VPS13B divergent transcript
107986477	0.68957	0.362	0.4028	-0.9123252	-0.367493	17.92	LOC107986477	replaced by ID 6793
4579	0.68957	0.362	0.1643	-0.9123131	-0.1498933	4355.33	TRNY	tRNA-Tyr
255130	0.68968	0.362	0.2304	-0.9118017	-0.2100408	207.53	IGFBP7-AS1	IGFBP7 antisense RNA 1
107986432	0.68968	0.362	0.3424	-0.9119067	-0.3121983	58.94	LOC107986432	uncharacterized LOC107986432
23353	0.68968	0.362	0.109	-0.9117723	-0.0994045	1967.86	SUN1	Sad1 and UNC84 domain containing 1
399947	0.68968	0.362	0.8763	0.9119098	0.7991027	762.58	C11orf87	chromosome 11 open reading frame 87
677	0.68968	0.362	0.1829	0.9118893	0.1668029	2759.65	ZFP36L1	ZFP36 ring finger protein like 1
81488	0.68968	0.362	0.1361	0.9117338	0.1240616	1004.67	POLR2M	RNA polymerase II subunit M
92162	0.68968	0.362	0.3234	0.9119949	0.2949384	24.38	TMEM88	transmembrane protein 88
8851	0.68968	0.362	0.4418	0.9117356	0.4027727	1621.88	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1
342184	0.68969	0.362	0.2782	0.9116711	0.2536045	1679.18	FMN1	formin 1
399473	0.68971	0.362	0.4141	0.9115936	0.3775295	164.45	SPRED3	sprouty related EVH1 domain containing 3
164668	0.68989	0.362	0.5882	-0.9113565	-0.5360748	9.98	APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H
79068	0.68992	0.362	0.0721	0.9112613	0.0657302	4511.72	FTO	FTO alpha-ketoglutarate dependent dioxygenase
56478	0.68992	0.362	0.0572	-0.9112109	-0.0521063	1444.03	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
57498	0.69003	0.362	0.0887	-0.9109483	-0.0808378	8758.23	KIDINS220	kinase D interacting substrate 220
151649	0.69003	0.362	0.2015	0.9107646	0.1834737	143.43	PP2D1	protein phosphatase 2C like domain containing 1
3139	0.69003	0.362	0.2777	-0.9107971	-0.2529001	158.59	HLA-L	major histocompatibility complex, class I, L (pseudogene)
23294	0.69003	0.362	0.1051	-0.9108853	-0.0957272	1046.28	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
54664	0.69003	0.362	0.1559	0.9107532	0.1419601	3883.41	TMEM106B	transmembrane protein 106B
79870	0.69003	0.362	0.2713	0.9109946	0.2471898	3493.09	BAALC	BAALC binder of MAP3K1 and KLF4
3987	0.69006	0.362	0.1347	0.9106708	0.1226279	591.61	LIMS1	LIM zinc finger domain containing 1
109616998	0.69009	0.363	0.5041	-0.9105804	-0.4590387	15.58	SNORA50B	small nucleolar RNA, H/ACA box 50B
152789	0.69019	0.363	0.4438	0.9104269	0.4040868	525.79	JAKMIP1	janus kinase and microtubule interacting protein 1
375567	0.69027	0.363	0.4109	0.9102856	0.3740347	245.71	VWC2	von Willebrand factor C domain containing 2
10472	0.69033	0.363	0.2373	0.9100807	0.2159739	1928.1	ZBTB18	zinc finger and BTB domain containing 18
105375350	0.69033	0.363	0.6055	0.9101221	0.5510758	41.97	LOC105375350	uncharacterized LOC105375350
6122	0.69033	0.363	0.1292	0.9100497	0.1175618	7951.26	RPL3	ribosomal protein L3
132946	0.69052	0.363	0.2952	-0.9095069	-0.2685035	15.28	ARL9	ADP ribosylation factor like GTPase 9
112441434	0.69052	0.363	0.1438	0.9095673	0.1308237	85.11	SHLD3	shieldin complex subunit 3
107986876	0.69052	0.363	0.1601	0.909792	0.1456891	48.87	LOC107986876	uncharacterized LOC107986876
9023	0.69052	0.363	0.4457	-0.9095881	-0.4054276	69.11	CH25H	cholesterol 25-hydroxylase
4837	0.69052	0.363	0.7062	0.909413	0.6422221	25.2	NNMT	nicotinamide N-methyltransferase
283487	0.69052	0.363	0.318	-0.9096589	-0.289301	15.24	PRECSIT	p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript
100033414	0.69052	0.363	0.3173	-0.909397	-0.2885196	9.98	SNORD116-2	small nucleolar RNA, C/D box 116-2
9400	0.69052	0.363	0.1802	-0.9094995	-0.1639099	831.5	RECQL5	RecQ like helicase 5
64802	0.69065	0.363	0.1498	-0.9091577	-0.1362305	333.81	NMNAT1	nicotinamide nucleotide adenylyltransferase 1
58489	0.69065	0.363	0.2931	0.9091787	0.2664601	222.46	ABHD17C	abhydrolase domain containing 17C, depalmitoylase
10765	0.69069	0.363	0.1106	0.9090594	0.1005737	1296.34	KDM5B	lysine demethylase 5B
2982	0.6909	0.363	0.2812	0.9087376	0.2555208	1479.87	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1
100528030	0.6909	0.363	0.0973	-0.9087836	-0.0884004	241.12	POC1B-GALNT4	POC1B-GALNT4 readthrough
79656	0.69095	0.364	0.1798	0.9079517	0.1632074	210.03	BEND5	BEN domain containing 5
54680	0.69095	0.364	0.0966	-0.908385	-0.087714	1366.99	ZNHIT6	zinc finger HIT-type containing 6
11221	0.69095	0.364	0.2116	-0.9083277	-0.1921679	1117.92	DUSP10	dual specificity phosphatase 10
7037	0.69095	0.364	0.2807	0.9078159	0.2548548	1541.76	TFRC	transferrin receptor
107987361	0.69095	0.364	0.4618	0.9084225	0.4195507	28.19	LOC107987361	replaced by ID 105379426
2050	0.69095	0.364	0.198	-0.908481	-0.1798972	145.36	EPHB4	EPH receptor B4
285973	0.69095	0.364	0.2564	-0.90807	-0.2328149	34.19	ATG9B	autophagy related 9B
112268048	0.69095	0.364	0.3296	0.9079104	0.2992194	33.86	LOC112268048	uncharacterized LOC112268048
105376611	0.69095	0.364	0.3731	-0.9080362	-0.3388086	10.85	LOC105376611	uncharacterized LOC105376611
10482	0.69095	0.364	0.1305	-0.907895	-0.1184783	1138.26	NXF1	nuclear RNA export factor 1
2526	0.69095	0.364	0.1528	0.9080562	0.1387299	307.34	FUT4	fucosyltransferase 4
100509894	0.69095	0.364	0.207	-0.9081246	-0.1879766	676.34	CPB2-AS1	CPB2 antisense RNA 1
284422	0.69095	0.364	0.6941	0.9078824	0.630169	13.32	SMIM24	small integral membrane protein 24
100506930	0.69095	0.364	0.1394	-0.9086058	-0.1266554	197.86	LINC00665	long intergenic non-protein coding RNA 665
55916	0.69095	0.364	0.1698	0.9078495	0.1541651	186.39	NXT2	nuclear transport factor 2 like export factor 2
100532732	0.69098	0.364	0.2591	-0.9077359	-0.235208	58.59	MSH5-SAPCD1	MSH5-SAPCD1 readthrough (NMD candidate)
100505678	0.69107	0.364	0.2543	0.9075284	0.2308258	173.94	STARD4-AS1	STARD4 antisense RNA 1
100506207	0.69107	0.364	0.1937	-0.9075642	-0.1758375	69.29	LOC100506207	uncharacterized LOC100506207
55471	0.69119	0.364	0.1884	-0.9073534	-0.1709475	711.42	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7
6228	0.69168	0.365	0.1222	0.9067427	0.1107785	4464.32	RPS23	ribosomal protein S23
27072	0.69168	0.365	0.1349	0.9066911	0.1223289	2374.7	VPS41	VPS41 subunit of HOPS complex
6839	0.69168	0.365	0.1272	0.9067177	0.1153259	221.27	SUV39H1	SUV39H1 histone lysine methyltransferase
64777	0.69174	0.365	0.0772	0.9065368	0.0699636	907.92	RMND5B	required for meiotic nuclear division 5 homolog B
55893	0.69174	0.365	0.1187	-0.9065109	-0.1076471	961.56	ZNF395	zinc finger protein 395
